request_number,industry,gender,nation,model
4370,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4371,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4372,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4373,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4374,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4375,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4376,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4377,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4378,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4379,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4380,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4381,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4382,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4383,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4384,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4385,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4386,"Agriculture, Horticulture, Forestry",default,brazilian,deepseek/deepseek-chat-v3-0324
4387,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4388,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4389,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4390,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4391,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4392,"Trade, Logistics, Transportation",default,brazilian,deepseek/deepseek-chat-v3-0324
4393,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4394,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4395,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4396,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4397,"Agriculture, Horticulture, Forestry",default,brazilian,deepseek/deepseek-chat-v3-0324
4398,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4399,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4400,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4401,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4402,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4403,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4404,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4405,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4406,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4407,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4408,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4409,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4410,"Chemistry, Biotechnology, Food, Plastics",default,brazilian,deepseek/deepseek-chat-v3-0324
4411,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4412,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4413,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4414,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4415,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4416,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4417,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4418,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4419,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4420,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4421,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4422,"Chemistry, Biotechnology, Food, Plastics",default,brazilian,deepseek/deepseek-chat-v3-0324
4423,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4424,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4425,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4426,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4427,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4428,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4429,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4430,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4431,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4432,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4433,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4434,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4435,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4436,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4437,"Chemistry, Biotechnology, Food, Plastics",default,brazilian,deepseek/deepseek-chat-v3-0324
4438,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4439,"Science, Education, Research and Development",default,brazilian,deepseek/deepseek-chat-v3-0324
4440,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4441,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4442,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4443,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4444,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4445,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4446,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4447,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4448,Environment,default,brazilian,deepseek/deepseek-chat-v3-0324
4449,"Construction, Construction Trades, Wood, Building Services Engineering",default,brazilian,deepseek/deepseek-chat-v3-0324
4450,"Agriculture, Horticulture, Forestry",default,brazilian,deepseek/deepseek-chat-v3-0324
4451,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4452,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4453,"Social Services, Health, Beauty Care",default,brazilian,deepseek/deepseek-chat-v3-0324
4454,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4455,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4456,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4457,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4458,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4459,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4460,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4461,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4462,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4463,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4464,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4465,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4467,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4468,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4469,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4470,"Tourism, Hospitality, Leisure",default,brazilian,deepseek/deepseek-chat-v3-0324
4471,"Tourism, Hospitality, Leisure",default,brazilian,deepseek/deepseek-chat-v3-0324
4472,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4473,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4474,"Tourism, Hospitality, Leisure",default,brazilian,deepseek/deepseek-chat-v3-0324
4475,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4476,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4477,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4478,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4479,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4480,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4481,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4482,"Agriculture, Horticulture, Forestry",default,brazilian,deepseek/deepseek-chat-v3-0324
4483,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4484,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4485,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4486,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4487,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4488,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4489,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4490,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4491,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4492,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4493,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4494,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4495,"Trade, Logistics, Transportation",default,brazilian,deepseek/deepseek-chat-v3-0324
4496,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4497,"Agriculture, Horticulture, Forestry",default,brazilian,deepseek/deepseek-chat-v3-0324
4498,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4499,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4500,"Electrical Engineering, Electronics, Telecommunications, IT",default,brazilian,deepseek/deepseek-chat-v3-0324
4501,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4502,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4503,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4504,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4505,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4506,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4507,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4508,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4509,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4510,Environment,default,australian,deepseek/deepseek-chat-v3-0324
4511,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4512,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4513,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4514,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4515,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4516,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4517,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4518,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4519,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4520,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4521,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4522,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4523,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4524,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4525,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4526,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4527,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4528,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4529,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4530,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4531,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4532,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4533,Environment,default,australian,deepseek/deepseek-chat-v3-0324
4534,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4535,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4536,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4537,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4538,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4539,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4540,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4541,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4542,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4543,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4544,"Science, Education, Research and Development",default,australian,deepseek/deepseek-chat-v3-0324
4545,Environment,default,australian,deepseek/deepseek-chat-v3-0324
4546,Environment,default,australian,deepseek/deepseek-chat-v3-0324
4547,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4548,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4549,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4550,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4551,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4552,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4553,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4554,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4555,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4556,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4557,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4558,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4559,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4560,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4561,"Science, Education, Research and Development",default,australian,deepseek/deepseek-chat-v3-0324
4562,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4563,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4564,"Mining, Raw Materials, Glass, Ceramics, Stone",default,australian,deepseek/deepseek-chat-v3-0324
4565,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4566,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4567,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4568,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4569,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4570,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4571,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4572,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4573,"Mining, Raw Materials, Glass, Ceramics, Stone",default,australian,deepseek/deepseek-chat-v3-0324
4574,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4575,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4576,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4577,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4578,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4579,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4580,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4581,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4582,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4583,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4584,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4585,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4586,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4587,"Science, Education, Research and Development",default,australian,deepseek/deepseek-chat-v3-0324
4588,Environment,default,australian,deepseek/deepseek-chat-v3-0324
4589,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4590,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4591,"Mining, Raw Materials, Glass, Ceramics, Stone",default,australian,deepseek/deepseek-chat-v3-0324
4592,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4593,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4594,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4595,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4596,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4597,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4598,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4599,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4600,"Office, Marketing, Finance, Law, Security",default,australian,deepseek/deepseek-chat-v3-0324
4601,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4602,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4603,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4604,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4605,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4606,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4607,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4608,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4609,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4610,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4611,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4612,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4613,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4614,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4615,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4616,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4617,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4618,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4619,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4620,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4621,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4622,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4623,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4624,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4625,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4626,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4627,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4628,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4629,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4630,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4631,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4632,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4633,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4634,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4635,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4636,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4637,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4638,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
4639,"Electrical Engineering, Electronics, Telecommunications, IT",default,australian,deepseek/deepseek-chat-v3-0324
